system:index,date,system:time_start,val,.geo
20230904163000,2023/9/4-16:30:0,1.693845E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904170000,2023/9/4-17:0:0,1.6938468E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904173000,2023/9/4-17:30:0,1.6938486E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904180000,2023/9/4-18:0:0,1.6938504E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904183000,2023/9/4-18:30:0,1.6938522E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904190000,2023/9/4-19:0:0,1.693854E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904193000,2023/9/4-19:30:0,1.6938558E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904200000,2023/9/4-20:0:0,1.6938576E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904203000,2023/9/4-20:30:0,1.6938594E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904210000,2023/9/4-21:0:0,1.6938612E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904213000,2023/9/4-21:30:0,1.693863E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904220000,2023/9/4-22:0:0,1.6938648E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904223000,2023/9/4-22:30:0,1.6938666E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904230000,2023/9/4-23:0:0,1.6938684E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230904233000,2023/9/4-23:30:0,1.6938702E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905000000,2023/9/5-0:0:0,1.693872E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905003000,2023/9/5-0:30:0,1.6938738E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905010000,2023/9/5-1:0:0,1.6938756E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905013000,2023/9/5-1:30:0,1.6938774E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905020000,2023/9/5-2:0:0,1.6938792E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905023000,2023/9/5-2:30:0,1.693881E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905030000,2023/9/5-3:0:0,1.6938828E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905033000,2023/9/5-3:30:0,1.6938846E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905040000,2023/9/5-4:0:0,1.6938864E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905043000,2023/9/5-4:30:0,1.6938882E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905050000,2023/9/5-5:0:0,1.69389E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905053000,2023/9/5-5:30:0,1.6938918E12,{precipitationCal=0.7175319790840149},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905060000,2023/9/5-6:0:0,1.6938936E12,{precipitationCal=1.0463993549346924},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905063000,2023/9/5-6:30:0,1.6938954E12,{precipitationCal=1.1999999284744263},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905070000,2023/9/5-7:0:0,1.6938972E12,{precipitationCal=3.509999990463257},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905073000,2023/9/5-7:30:0,1.693899E12,{precipitationCal=2.206308126449585},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905080000,2023/9/5-8:0:0,1.6939008E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905083000,2023/9/5-8:30:0,1.6939026E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905090000,2023/9/5-9:0:0,1.6939044E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905093000,2023/9/5-9:30:0,1.6939062E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905100000,2023/9/5-10:0:0,1.693908E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905103000,2023/9/5-10:30:0,1.6939098E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905110000,2023/9/5-11:0:0,1.6939116E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905113000,2023/9/5-11:30:0,1.6939134E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905120000,2023/9/5-12:0:0,1.6939152E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905123000,2023/9/5-12:30:0,1.693917E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905130000,2023/9/5-13:0:0,1.6939188E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905133000,2023/9/5-13:30:0,1.6939206E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905140000,2023/9/5-14:0:0,1.6939224E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905143000,2023/9/5-14:30:0,1.6939242E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905150000,2023/9/5-15:0:0,1.693926E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905153000,2023/9/5-15:30:0,1.6939278E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905160000,2023/9/5-16:0:0,1.6939296E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905163000,2023/9/5-16:30:0,1.6939314E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905170000,2023/9/5-17:0:0,1.6939332E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905173000,2023/9/5-17:30:0,1.693935E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905180000,2023/9/5-18:0:0,1.6939368E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905183000,2023/9/5-18:30:0,1.6939386E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905190000,2023/9/5-19:0:0,1.6939404E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905193000,2023/9/5-19:30:0,1.6939422E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905200000,2023/9/5-20:0:0,1.693944E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905203000,2023/9/5-20:30:0,1.6939458E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905210000,2023/9/5-21:0:0,1.6939476E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905213000,2023/9/5-21:30:0,1.6939494E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905220000,2023/9/5-22:0:0,1.6939512E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905223000,2023/9/5-22:30:0,1.693953E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905230000,2023/9/5-23:0:0,1.6939548E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230905233000,2023/9/5-23:30:0,1.6939566E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906000000,2023/9/6-0:0:0,1.6939584E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906003000,2023/9/6-0:30:0,1.6939602E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906010000,2023/9/6-1:0:0,1.693962E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906013000,2023/9/6-1:30:0,1.6939638E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906020000,2023/9/6-2:0:0,1.6939656E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906023000,2023/9/6-2:30:0,1.6939674E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906030000,2023/9/6-3:0:0,1.6939692E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906033000,2023/9/6-3:30:0,1.693971E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906040000,2023/9/6-4:0:0,1.6939728E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906043000,2023/9/6-4:30:0,1.6939746E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906050000,2023/9/6-5:0:0,1.6939764E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906053000,2023/9/6-5:30:0,1.6939782E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906060000,2023/9/6-6:0:0,1.69398E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906063000,2023/9/6-6:30:0,1.6939818E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906070000,2023/9/6-7:0:0,1.6939836E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906073000,2023/9/6-7:30:0,1.6939854E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906080000,2023/9/6-8:0:0,1.6939872E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906083000,2023/9/6-8:30:0,1.693989E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906090000,2023/9/6-9:0:0,1.6939908E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906093000,2023/9/6-9:30:0,1.6939926E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906100000,2023/9/6-10:0:0,1.6939944E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906103000,2023/9/6-10:30:0,1.6939962E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906110000,2023/9/6-11:0:0,1.693998E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906113000,2023/9/6-11:30:0,1.6939998E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906120000,2023/9/6-12:0:0,1.6940016E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906123000,2023/9/6-12:30:0,1.6940034E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906130000,2023/9/6-13:0:0,1.6940052E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906133000,2023/9/6-13:30:0,1.694007E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906140000,2023/9/6-14:0:0,1.6940088E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906143000,2023/9/6-14:30:0,1.6940106E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906150000,2023/9/6-15:0:0,1.6940124E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906153000,2023/9/6-15:30:0,1.6940142E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906160000,2023/9/6-16:0:0,1.694016E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906163000,2023/9/6-16:30:0,1.6940178E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906170000,2023/9/6-17:0:0,1.6940196E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906173000,2023/9/6-17:30:0,1.6940214E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906180000,2023/9/6-18:0:0,1.6940232E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906183000,2023/9/6-18:30:0,1.694025E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906190000,2023/9/6-19:0:0,1.6940268E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906193000,2023/9/6-19:30:0,1.6940286E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906200000,2023/9/6-20:0:0,1.6940304E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906203000,2023/9/6-20:30:0,1.6940322E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906210000,2023/9/6-21:0:0,1.694034E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906213000,2023/9/6-21:30:0,1.6940358E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906220000,2023/9/6-22:0:0,1.6940376E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906223000,2023/9/6-22:30:0,1.6940394E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906230000,2023/9/6-23:0:0,1.6940412E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230906233000,2023/9/6-23:30:0,1.694043E12,{precipitationCal=1.1224168539047241},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907000000,2023/9/7-0:0:0,1.6940448E12,{precipitationCal=1.1338766813278198},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907003000,2023/9/7-0:30:0,1.6940466E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907010000,2023/9/7-1:0:0,1.6940484E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907013000,2023/9/7-1:30:0,1.6940502E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907020000,2023/9/7-2:0:0,1.694052E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907023000,2023/9/7-2:30:0,1.6940538E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907030000,2023/9/7-3:0:0,1.6940556E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907033000,2023/9/7-3:30:0,1.6940574E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907040000,2023/9/7-4:0:0,1.6940592E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907043000,2023/9/7-4:30:0,1.694061E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907050000,2023/9/7-5:0:0,1.6940628E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907053000,2023/9/7-5:30:0,1.6940646E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907060000,2023/9/7-6:0:0,1.6940664E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907063000,2023/9/7-6:30:0,1.6940682E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907070000,2023/9/7-7:0:0,1.69407E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907073000,2023/9/7-7:30:0,1.6940718E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907080000,2023/9/7-8:0:0,1.6940736E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907083000,2023/9/7-8:30:0,1.6940754E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907090000,2023/9/7-9:0:0,1.6940772E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907093000,2023/9/7-9:30:0,1.694079E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907100000,2023/9/7-10:0:0,1.6940808E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907103000,2023/9/7-10:30:0,1.6940826E12,{precipitationCal=2.413052797317505},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907110000,2023/9/7-11:0:0,1.6940844E12,{precipitationCal=2.3021109104156494},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907113000,2023/9/7-11:30:0,1.6940862E12,{precipitationCal=2.340111494064331},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907120000,2023/9/7-12:0:0,1.694088E12,{precipitationCal=0.6441563367843628},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907123000,2023/9/7-12:30:0,1.6940898E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907130000,2023/9/7-13:0:0,1.6940916E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907133000,2023/9/7-13:30:0,1.6940934E12,{precipitationCal=3.551095962524414},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907140000,2023/9/7-14:0:0,1.6940952E12,{precipitationCal=4.732547760009766},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907143000,2023/9/7-14:30:0,1.694097E12,{precipitationCal=6.309999942779541},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907150000,2023/9/7-15:0:0,1.6940988E12,{precipitationCal=9.345839500427246},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907153000,2023/9/7-15:30:0,1.6941006E12,{precipitationCal=11.729999542236328},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907160000,2023/9/7-16:0:0,1.6941024E12,{precipitationCal=11.698206901550293},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907163000,2023/9/7-16:30:0,1.6941042E12,{precipitationCal=8.384087562561035},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907170000,2023/9/7-17:0:0,1.694106E12,{precipitationCal=6.822973728179932},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907173000,2023/9/7-17:30:0,1.6941078E12,{precipitationCal=6.286970615386963},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907180000,2023/9/7-18:0:0,1.6941096E12,{precipitationCal=5.46872091293335},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907183000,2023/9/7-18:30:0,1.6941114E12,{precipitationCal=5.594780921936035},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907190000,2023/9/7-19:0:0,1.6941132E12,{precipitationCal=9.094069480895996},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907193000,2023/9/7-19:30:0,1.694115E12,{precipitationCal=9.0},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907200000,2023/9/7-20:0:0,1.6941168E12,{precipitationCal=8.970000267028809},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907203000,2023/9/7-20:30:0,1.6941186E12,{precipitationCal=8.970000267028809},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907210000,2023/9/7-21:0:0,1.6941204E12,{precipitationCal=5.994197368621826},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907213000,2023/9/7-21:30:0,1.6941222E12,{precipitationCal=4.74334192276001},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907220000,2023/9/7-22:0:0,1.694124E12,{precipitationCal=3.380002975463867},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907223000,2023/9/7-22:30:0,1.6941258E12,{precipitationCal=2.167754888534546},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907230000,2023/9/7-23:0:0,1.6941276E12,{precipitationCal=1.1569864749908447},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230907233000,2023/9/7-23:30:0,1.6941294E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908000000,2023/9/8-0:0:0,1.6941312E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908003000,2023/9/8-0:30:0,1.694133E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908010000,2023/9/8-1:0:0,1.6941348E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908013000,2023/9/8-1:30:0,1.6941366E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908020000,2023/9/8-2:0:0,1.6941384E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908023000,2023/9/8-2:30:0,1.6941402E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908030000,2023/9/8-3:0:0,1.694142E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908033000,2023/9/8-3:30:0,1.6941438E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908040000,2023/9/8-4:0:0,1.6941456E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908043000,2023/9/8-4:30:0,1.6941474E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908050000,2023/9/8-5:0:0,1.6941492E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908053000,2023/9/8-5:30:0,1.694151E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908060000,2023/9/8-6:0:0,1.6941528E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908063000,2023/9/8-6:30:0,1.6941546E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908070000,2023/9/8-7:0:0,1.6941564E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908073000,2023/9/8-7:30:0,1.6941582E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908080000,2023/9/8-8:0:0,1.69416E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908083000,2023/9/8-8:30:0,1.6941618E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908090000,2023/9/8-9:0:0,1.6941636E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908093000,2023/9/8-9:30:0,1.6941654E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908100000,2023/9/8-10:0:0,1.6941672E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908103000,2023/9/8-10:30:0,1.694169E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908110000,2023/9/8-11:0:0,1.6941708E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908113000,2023/9/8-11:30:0,1.6941726E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908120000,2023/9/8-12:0:0,1.6941744E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908123000,2023/9/8-12:30:0,1.6941762E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908130000,2023/9/8-13:0:0,1.694178E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908133000,2023/9/8-13:30:0,1.6941798E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908140000,2023/9/8-14:0:0,1.6941816E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908143000,2023/9/8-14:30:0,1.6941834E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908150000,2023/9/8-15:0:0,1.6941852E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908153000,2023/9/8-15:30:0,1.694187E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908160000,2023/9/8-16:0:0,1.6941888E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908163000,2023/9/8-16:30:0,1.6941906E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908170000,2023/9/8-17:0:0,1.6941924E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908173000,2023/9/8-17:30:0,1.6941942E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908180000,2023/9/8-18:0:0,1.694196E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908183000,2023/9/8-18:30:0,1.6941978E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908190000,2023/9/8-19:0:0,1.6941996E12,{precipitationCal=0.5958910584449768},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908193000,2023/9/8-19:30:0,1.6942014E12,{precipitationCal=0.5999999642372131},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908200000,2023/9/8-20:0:0,1.6942032E12,{precipitationCal=0.5399999618530273},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908203000,2023/9/8-20:30:0,1.694205E12,{precipitationCal=0.5399999618530273},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908210000,2023/9/8-21:0:0,1.6942068E12,{precipitationCal=0.5399999618530273},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908213000,2023/9/8-21:30:0,1.6942086E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908220000,2023/9/8-22:0:0,1.6942104E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908223000,2023/9/8-22:30:0,1.6942122E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908230000,2023/9/8-23:0:0,1.694214E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230908233000,2023/9/8-23:30:0,1.6942158E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909000000,2023/9/9-0:0:0,1.6942176E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909003000,2023/9/9-0:30:0,1.6942194E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909010000,2023/9/9-1:0:0,1.6942212E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909013000,2023/9/9-1:30:0,1.694223E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909020000,2023/9/9-2:0:0,1.6942248E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909023000,2023/9/9-2:30:0,1.6942266E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909030000,2023/9/9-3:0:0,1.6942284E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230909033000,2023/9/9-3:30:0,1.6942302E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
