latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
28.18317431388889,85.30377108333333,1710.4702,14.25833,245,2023,-63.951
28.18317431388889,85.30377108333333,1710.4703,14.26667,245,2023,-63.585
28.18317431388889,85.30377108333333,1710.4703,14.27500,245,2023,-63.605
28.18317431388889,85.30377108333333,1710.4703,14.28333,245,2023,-64.113
28.18317431388889,85.30377108333333,1710.4703,14.29167,245,2023,-63.477
28.18317431388889,85.30377108333333,1710.4703,14.30000,245,2023,-63.593
28.18317431388889,85.30377108333333,1710.4703,14.30833,245,2023,-64.106
28.18317431388889,85.30377108333333,1710.4703,14.31667,245,2023,-62.544
28.18317431388889,85.30377108333333,1710.4703,14.32500,245,2023,-62.993
28.18317431388889,85.30377108333333,1710.4703,14.33333,245,2023,-63.069
28.18317431388889,85.30377108333333,1710.4703,14.34167,245,2023,-63.452
28.18317431388889,85.30377108333333,1710.4703,14.35000,245,2023,-63.266
28.18317431388889,85.30377108333333,1710.4702,14.35833,245,2023,-62.963
28.18317431388889,85.30377108333333,1710.4703,14.36667,245,2023,-63.495
28.18317431388889,85.30377108055555,1710.4703,14.37500,245,2023,-62.670
28.18317431388889,85.30377108055555,1710.4702,14.38333,245,2023,-62.346
28.183174311111117,85.30377108055555,1710.4701,14.39167,245,2023,-63.126
28.183174311111117,85.30377108055555,1710.4701,14.40000,245,2023,-63.360
28.183174311111117,85.30377108055555,1710.4701,14.40833,245,2023,-63.962
28.183174311111117,85.30377108055555,1710.4701,14.41667,245,2023,-63.314
28.183174311111117,85.30377108055555,1710.4701,14.42500,245,2023,-63.575
28.183174311111117,85.30377108055555,1710.47,14.43333,245,2023,-63.553
28.183174311111117,85.30377108055555,1710.47,14.44167,245,2023,-64.610
28.183174311111117,85.30377108055555,1710.4699,14.45000,245,2023,-63.507
28.183174311111117,85.30377108055555,1710.4699,14.45833,245,2023,-63.296
28.183174311111117,85.30377108055555,1710.4698,14.46667,245,2023,-63.955
28.183174311111117,85.30377108055555,1710.4697,14.47500,245,2023,-64.382
28.183174311111117,85.30377108055555,1710.4697,14.48333,245,2023,-62.981
28.183174311111117,85.30377108055555,1710.4696,14.49167,245,2023,-64.026
28.183174311111117,85.30377108055555,1710.4696,14.50000,245,2023,-63.172
28.183174311111117,85.30377108055555,1710.4696,14.50833,245,2023,-63.322
28.183174311111117,85.30377108055555,1710.4696,14.51667,245,2023,-64.234
28.183174311111117,85.30377108055555,1710.4695,14.52500,245,2023,-64.079
28.183174311111117,85.30377108055555,1710.4695,14.53333,245,2023,-64.732
28.183174311111117,85.30377108055555,1710.4695,14.54167,245,2023,-64.584
28.183174311111117,85.30377108055555,1710.4695,14.55000,245,2023,-64.138
28.183174311111117,85.30377108055555,1710.4695,14.55833,245,2023,-64.681
28.183174311111117,85.30377107777777,1710.4695,14.56667,245,2023,-64.723
28.183174311111117,85.30377107777777,1710.4696,14.57500,245,2023,-64.955
28.183174311111117,85.30377107777777,1710.4696,14.58333,245,2023,-64.285
28.183174311111117,85.30377107777777,1710.4696,14.59167,245,2023,-64.629
28.183174311111117,85.30377107777777,1710.4696,14.60000,245,2023,-64.129
28.183174311111117,85.30377107777777,1710.4696,14.60833,245,2023,-64.484
28.183174311111117,85.30377107777777,1710.4696,14.61667,245,2023,-64.446
28.183174311111117,85.30377107777777,1710.4696,14.62500,245,2023,-64.480
28.183174311111117,85.30377107777777,1710.4696,14.63333,245,2023,-64.660
28.183174311111117,85.30377107777777,1710.4696,14.64167,245,2023,-64.825
28.183174311111117,85.30377107777777,1710.4696,14.65000,245,2023,-65.096
28.183174311111117,85.30377107777777,1710.4695,14.65833,245,2023,-65.524
28.183174311111117,85.30377107777777,1710.4695,14.66667,245,2023,-65.739
28.183174311111117,85.30377107777777,1710.4695,14.67500,245,2023,-66.142
28.183174311111117,85.30377107777777,1710.4695,14.68333,245,2023,-65.383
28.183174311111117,85.30377107777777,1710.4695,14.69167,245,2023,-65.448
28.183174311111117,85.30377107777777,1710.4695,14.70000,245,2023,-64.788
28.183174311111117,85.30377107777777,1710.4695,14.70833,245,2023,-65.839
28.183174311111117,85.30377107777777,1710.4695,14.71667,245,2023,-65.113
28.183174311111117,85.30377107777777,1710.4695,14.72500,245,2023,-65.974
28.183174311111117,85.30377107777777,1710.4696,14.73333,245,2023,-65.908
28.183174311111117,85.30377107777777,1710.4696,14.74167,245,2023,-65.624
28.183174311111117,85.30377107777777,1710.4696,14.75000,245,2023,-66.060
28.183174311111117,85.30377107777777,1710.4696,14.75833,245,2023,-65.316
28.183174311111117,85.30377107777777,1710.4696,14.76667,245,2023,-66.059
28.183174311111117,85.30377107777777,1710.4696,14.77500,245,2023,-65.154
28.183174311111117,85.30377107777777,1710.4696,14.78333,245,2023,-65.217
28.183174311111117,85.30377107777777,1710.4696,14.79167,245,2023,-66.106
28.183174311111117,85.30377107777777,1710.4696,14.80000,245,2023,-66.499
28.183174311111117,85.30377107777777,1710.4696,14.80833,245,2023,-66.394
28.183174311111117,85.30377107777777,1710.4696,14.81667,245,2023,-66.182
28.183174311111117,85.30377107777777,1710.4695,14.82500,245,2023,-65.688
28.183174311111117,85.30377107777777,1710.4695,14.83333,245,2023,-66.318
28.183174311111117,85.30377107777777,1710.4695,14.84167,245,2023,-66.040
28.183174311111117,85.30377107777777,1710.4695,14.85000,245,2023,-65.869
28.183174311111117,85.30377107777777,1710.4695,14.85833,245,2023,-66.646
28.183174311111117,85.30377107777777,1710.4695,14.86667,245,2023,-65.925
28.183174311111117,85.30377107777777,1710.4694,14.87500,245,2023,-66.313
28.183174311111117,85.30377107777777,1710.4694,14.88333,245,2023,-66.431
28.183174311111117,85.30377107777777,1710.4694,14.89167,245,2023,-66.240
28.183174311111117,85.30377107777777,1710.4694,14.90000,245,2023,-66.064
28.183174311111117,85.30377107777777,1710.4694,14.90833,245,2023,-65.895
28.183174311111117,85.30377107777777,1710.4694,14.91667,245,2023,-66.761
28.183174311111117,85.30377107777777,1710.4694,14.92500,245,2023,-66.165
28.183174311111117,85.30377107777777,1710.4694,14.93333,245,2023,-65.289
28.183174311111117,85.30377107777777,1710.4694,14.94167,245,2023,-65.288
28.183174311111117,85.30377107777777,1710.4694,14.95000,245,2023,-65.471
28.183174311111117,85.30377107777777,1710.4694,14.95833,245,2023,-66.324
28.183174311111117,85.30377107777777,1710.4694,14.96667,245,2023,-66.673
28.183174311111117,85.30377107777777,1710.4694,14.97500,245,2023,-66.575
28.183174311111117,85.30377107777777,1710.4693,14.98333,245,2023,-66.609
28.183174311111117,85.30377107777777,1710.4693,14.99167,245,2023,-66.201
28.183174311111117,85.30377107777777,1710.4693,15.00000,245,2023,-65.476
28.183174311111117,85.30377107777777,1710.4693,15.00833,245,2023,-66.217
28.183174311111117,85.30377108055555,1710.4693,15.01667,245,2023,-66.586
28.183174311111117,85.30377108055555,1710.4693,15.02500,245,2023,-66.303
28.183174311111117,85.30377108055555,1710.4694,15.03333,245,2023,-66.627
28.183174311111117,85.30377108055555,1710.4694,15.04167,245,2023,-66.719
28.183174311111117,85.30377108055555,1710.4694,15.05000,245,2023,-67.303
28.183174311111117,85.30377108055555,1710.4694,15.05833,245,2023,-66.535
28.183174311111117,85.30377108055555,1710.4694,15.06667,245,2023,-66.857
28.183174311111117,85.30377108055555,1710.4694,15.07500,245,2023,-66.546
28.183174311111117,85.30377108055555,1710.4694,15.08333,245,2023,-67.328
28.183174311111117,85.30377108055555,1710.4694,15.09167,245,2023,-66.271
28.183174311111117,85.30377108055555,1710.4694,15.10000,245,2023,-67.004
28.183174311111117,85.30377108055555,1710.4694,15.10833,245,2023,-66.468
28.183174311111117,85.30377108055555,1710.4694,15.11667,245,2023,-67.507
28.183174311111117,85.30377108055555,1710.4694,15.12500,245,2023,-66.482
28.183174311111117,85.30377108055555,1710.4694,15.13333,245,2023,-66.775
28.183174311111117,85.30377108055555,1710.4694,15.14167,245,2023,-67.035
28.183174311111117,85.30377108055555,1710.4694,15.15000,245,2023,-67.344
28.183174311111117,85.30377108055555,1710.4694,15.15833,245,2023,-67.121
28.183174311111117,85.30377108055555,1710.4694,15.16667,245,2023,-67.009
28.183174311111117,85.30377108055555,1710.4694,15.17500,245,2023,-67.333
28.183174311111117,85.30377108055555,1710.4695,15.18333,245,2023,-66.105
28.183174311111117,85.30377108055555,1710.4695,15.19167,245,2023,-66.562
28.183174311111117,85.30377108055555,1710.4695,15.20000,245,2023,-67.181
28.183174311111117,85.30377108055555,1710.4695,15.20833,245,2023,-66.938
28.183174311111117,85.30377108055555,1710.4696,15.21667,245,2023,-66.530
28.183174311111117,85.30377108055555,1710.4696,15.22500,245,2023,-67.254
28.183174311111117,85.30377108055555,1710.4697,15.23333,245,2023,-66.347
28.183174311111117,85.30377108055555,1710.4697,15.24167,245,2023,-66.803
28.183174311111117,85.30377108055555,1710.4698,15.25000,245,2023,-66.718
28.183174311111117,85.30377108055555,1710.4698,15.25833,245,2023,-67.254
28.183174311111117,85.30377108055555,1710.4699,15.26667,245,2023,-66.385
28.183174311111117,85.30377108055555,1710.4699,15.27500,245,2023,-66.846
28.183174311111117,85.30377108055555,1710.47,15.28333,245,2023,-67.344
28.183174311111117,85.30377108055555,1710.47,15.29167,245,2023,-67.663
28.183174311111117,85.30377107777777,1710.47,15.30000,245,2023,-67.441
28.183174311111117,85.30377107777777,1710.4701,15.30833,245,2023,-67.730
28.183174311111117,85.30377107777777,1710.4701,15.31667,245,2023,-67.237
28.183174311111117,85.30377107777777,1710.4702,15.32500,245,2023,-67.498
28.183174311111117,85.30377107777777,1710.4702,15.33333,245,2023,-67.875
28.183174311111117,85.30377107777777,1710.4703,15.34167,245,2023,-67.868
28.183174311111117,85.30377107777777,1710.4703,15.35000,245,2023,-68.073
28.183174311111117,85.30377107777777,1710.4703,15.35833,245,2023,-67.861
28.183174311111117,85.30377107777777,1710.4704,15.36667,245,2023,-67.501
28.18317430833334,85.30377107777777,1710.4704,15.37500,245,2023,-67.776
28.18317430833334,85.30377107777777,1710.4704,15.38333,245,2023,-67.773
28.18317430833334,85.30377107777777,1710.4704,15.39167,245,2023,-67.606
28.18317430833334,85.30377107777777,1710.4704,15.40000,245,2023,-67.123
28.18317430833334,85.30377107777777,1710.4704,15.40833,245,2023,-67.263
28.18317430833334,85.30377107777777,1710.4703,15.41667,245,2023,-67.810
28.18317430833334,85.30377107777777,1710.4703,15.42500,245,2023,-68.090
28.18317430833334,85.30377107777777,1710.4703,15.43333,245,2023,-67.422
28.18317430833334,85.30377107777777,1710.4703,15.44167,245,2023,-67.707
28.18317430833334,85.30377107777777,1710.4703,15.45000,245,2023,-66.521
28.18317430833334,85.30377107777777,1710.4703,15.45833,245,2023,-67.861
28.18317430833334,85.30377107777777,1710.4703,15.46667,245,2023,-67.627
28.18317430833334,85.30377107777777,1710.4703,15.47500,245,2023,-67.329
28.18317430833334,85.30377107777777,1710.4703,15.48333,245,2023,-67.687
28.18317430833334,85.30377107777777,1710.4703,15.49167,245,2023,-67.204
